Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Tissue,treatments,Time
SRR9623296,RNA-Seq,302,6703687884,PRJNA552042,SAMN12173057,2050933423,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6385817,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:46:00Z,1,GSM3913167,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623297,RNA-Seq,299,6583608379,PRJNA552042,SAMN12173056,2157941150,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385818,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:48:00Z,1,GSM3913168,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623298,RNA-Seq,300,6285740828,PRJNA552042,SAMN12173046,1986911396,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6385819,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:47:00Z,1,GSM3913169,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623299,RNA-Seq,302,8489734910,PRJNA552042,SAMN12173045,2603621423,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6385820,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:52:00Z,1,GSM3913170,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623300,RNA-Seq,302,6979062960,PRJNA552042,SAMN12173044,2143132777,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6385821,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:47:00Z,1,GSM3913171,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623301,RNA-Seq,296,6576355724,PRJNA552042,SAMN12173043,2305689366,GEO,public,"run.zq,sra,fastq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385822,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:49:00Z,1,GSM3913172,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623302,RNA-Seq,302,10175442436,PRJNA552042,SAMN12173042,3174869944,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6385823,lbd16/lbd11_dobulemutant_ecotype_R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:53:00Z,1,GSM3913173,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623303,RNA-Seq,300,6829583040,PRJNA552042,SAMN12173041,2337848987,GEO,public,"sra,fastq,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6385824,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:50:00Z,1,GSM3913174,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623304,RNA-Seq,302,7544957204,PRJNA552042,SAMN12173040,2318817064,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385825,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:53:00Z,1,GSM3913175,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623305,RNA-Seq,297,6649431698,PRJNA552042,SAMN12173039,2299142839,GEO,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6385826,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:49:00Z,1,GSM3913176,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623306,RNA-Seq,302,6086457868,PRJNA552042,SAMN12173038,1879836536,GEO,public,"fastq,run.zq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6385827,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:46:00Z,1,GSM3913177,2-3mm segment of root,SRP212693,2-3mm segment of root,Sinorhizobium meliloti strain 2011,24h
SRR9623307,RNA-Seq,302,6872404714,PRJNA552042,SAMN12173037,2112839043,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385828,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:50:00Z,1,GSM3913178,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623308,RNA-Seq,302,7516698158,PRJNA552042,SAMN12173036,2312954295,GEO,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385829,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:48:00Z,1,GSM3913179,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623309,RNA-Seq,302,6064013832,PRJNA552042,SAMN12173035,1866089023,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385830,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:47:00Z,1,GSM3913180,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623310,RNA-Seq,302,7796832150,PRJNA552042,SAMN12173034,2392466190,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6385831,wild type ecotype R108,NextSeq 500,PAIRED,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:50:00Z,1,GSM3913181,2-3mm segment of root,SRP212693,2-3mm segment of root,mock,24h
SRR9623319,RNA-Seq,75,880194058,PRJNA552042,SAMN12173080,335359999,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6385840,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913190,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,12h of lateral root initiation
SRR9623320,RNA-Seq,75,861488818,PRJNA552042,SAMN12173079,327783653,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6385841,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913191,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,12h of lateral root initiation
SRR9623321,RNA-Seq,75,955155876,PRJNA552042,SAMN12173078,362177751,GEO,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385842,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913192,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,12h of lateral root initiation
SRR9623322,RNA-Seq,75,826318465,PRJNA552042,SAMN12173077,316200676,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385843,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913193,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,12h of lateral root initiation
SRR9623323,RNA-Seq,75,1052360504,PRJNA552042,SAMN12173076,400179483,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6385844,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913194,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,12h of lateral root initiation
SRR9623324,RNA-Seq,75,916457916,PRJNA552042,SAMN12173075,347658480,GEO,public,"run.zq,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385845,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913195,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,12h of lateral root initiation
SRR9623325,RNA-Seq,75,709593949,PRJNA552042,SAMN12173074,270866644,GEO,public,"sra,run.zq,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6385846,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913196,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,12h of lateral root initiation
SRR9623326,RNA-Seq,75,827257555,PRJNA552042,SAMN12173073,315150552,GEO,public,"sra,fastq,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6385847,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:39:00Z,1,GSM3913197,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,12h of lateral root initiation
SRR9623327,RNA-Seq,75,1101648715,PRJNA552042,SAMN12173072,417328617,GEO,public,"sra,fastq,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385848,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913198,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,24h of lateral root initiation
SRR9623328,RNA-Seq,75,1231321380,PRJNA552042,SAMN12173071,467685278,GEO,public,"sra,fastq,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6385849,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913199,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,24h of lateral root initiation
SRR9623329,RNA-Seq,75,1024725725,PRJNA552042,SAMN12173070,388426625,GEO,public,"fastq,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6385850,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913200,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,24h of lateral root initiation
SRR9623330,RNA-Seq,75,1066813210,PRJNA552042,SAMN12173069,407902137,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385851,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913201,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,24h of lateral root initiation
SRR9623331,RNA-Seq,75,1098965834,PRJNA552042,SAMN12173068,418370950,GEO,public,"sra,run.zq,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385852,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913202,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,24h of lateral root initiation
SRR9623332,RNA-Seq,75,850503895,PRJNA552042,SAMN12173067,323841773,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6385853,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913203,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,24h of lateral root initiation
SRR9623333,RNA-Seq,75,885440082,PRJNA552042,SAMN12173066,337458198,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385854,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913204,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,24h of lateral root initiation
SRR9623334,RNA-Seq,75,844581566,PRJNA552042,SAMN12173106,322385371,GEO,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6385855,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913205,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,24h of lateral root initiation
SRR9623335,RNA-Seq,75,970307282,PRJNA552042,SAMN12173105,367750676,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6385856,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913206,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,36h of lateral root initiation
SRR9623336,RNA-Seq,75,902461676,PRJNA552042,SAMN12173104,341417054,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6385857,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913207,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,36h of lateral root initiation
SRR9623337,RNA-Seq,75,996455641,PRJNA552042,SAMN12173103,374166547,GEO,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX6385858,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913208,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,36h of lateral root initiation
SRR9623338,RNA-Seq,75,1188835732,PRJNA552042,SAMN12173102,450140370,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6385859,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913209,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,36h of lateral root initiation
SRR9623339,RNA-Seq,75,942363858,PRJNA552042,SAMN12173101,355633916,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX6385860,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913210,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,36h of lateral root initiation
SRR9623340,RNA-Seq,75,1036880371,PRJNA552042,SAMN12173211,390005996,GEO,public,"sra,run.zq,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX6385861,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913211,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,36h of lateral root initiation
SRR9623341,RNA-Seq,75,1016631250,PRJNA552042,SAMN12173210,384181145,GEO,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6385862,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913212,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,36h of lateral root initiation
SRR9623342,RNA-Seq,75,963647163,PRJNA552042,SAMN12173209,364600053,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6385863,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913213,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,36h of lateral root initiation
SRR9623343,RNA-Seq,75,1153482849,PRJNA552042,SAMN12173208,435230248,GEO,public,"run.zq,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6385864,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913214,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,48h of lateral root initiation
SRR9623344,RNA-Seq,75,963472610,PRJNA552042,SAMN12173207,363680985,GEO,public,"run.zq,fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6385865,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913215,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,48h of lateral root initiation
SRR9623345,RNA-Seq,75,1054869898,PRJNA552042,SAMN12173206,396367241,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6385866,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913216,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,48h of lateral root initiation
SRR9623346,RNA-Seq,75,1085930101,PRJNA552042,SAMN12173205,410689036,GEO,public,"run.zq,sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6385867,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913217,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,48h of lateral root initiation
SRR9623347,RNA-Seq,75,1016244258,PRJNA552042,SAMN12173248,384478163,GEO,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6385868,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913218,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,48h of lateral root initiation
SRR9623348,RNA-Seq,75,1100673672,PRJNA552042,SAMN12173247,414027704,GEO,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX6385869,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913219,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,48h of lateral root initiation
SRR9623349,RNA-Seq,75,985845601,PRJNA552042,SAMN12173246,372671428,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6385870,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913220,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,48h of lateral root initiation
SRR9623350,RNA-Seq,75,996126323,PRJNA552042,SAMN12173245,377364408,GEO,public,"fastq,sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6385871,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913221,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,48h of lateral root initiation
SRR9623351,RNA-Seq,75,992240571,PRJNA552042,SAMN12173244,373176535,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6385872,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913222,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,60h of lateral root initiation
SRR9623352,RNA-Seq,75,1019243055,PRJNA552042,SAMN12173243,382064360,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6385873,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913223,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,60h of lateral root initiation
SRR9623353,RNA-Seq,75,1069906563,PRJNA552042,SAMN12173242,400635050,GEO,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX6385874,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913224,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,60h of lateral root initiation
SRR9623354,RNA-Seq,75,1217112982,PRJNA552042,SAMN12173241,458533074,GEO,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6385875,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913225,2-3mm segment of root,SRP212693,2-3mm segment of root,no treatment,60h of lateral root initiation
SRR9623355,RNA-Seq,75,1196226187,PRJNA552042,SAMN12173240,448356500,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX6385876,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:41:00Z,1,GSM3913226,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,60h of lateral root initiation
SRR9623356,RNA-Seq,75,1786586543,PRJNA552042,SAMN12173239,666805258,GEO,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6385877,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:44:00Z,1,GSM3913227,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,60h of lateral root initiation
SRR9623357,RNA-Seq,75,946824288,PRJNA552042,SAMN12173238,357714746,GEO,public,"fastq,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6385878,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:40:00Z,1,GSM3913228,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,60h of lateral root initiation
SRR9623358,RNA-Seq,75,1366452210,PRJNA552042,SAMN12173237,513666342,GEO,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6385879,wild type ecotype jemalong cultivar Jester,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Medicago truncatula,ILLUMINA,2019-09-20T00:00:00Z,2019-07-02T17:42:00Z,1,GSM3913229,2-3mm segment of root,SRP212693,2-3mm segment of root,turned 135° for 12 hours,60h of lateral root initiation
